customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,segment
b7b1705b5beb9ffe3c0027a4e9531e89,44,1,27.3,4,3,1,431,Loyal Customers
b7b21112d947b9ee0f215306a1c21fa1,240,1,102.14,1,3,2,132,Lost
b7b255502cbde4a1c941961626e4431b,99,1,362.41,3,3,4,334,Loyal Customers
b7b4d19acefd69c62d58215923216f2a,151,1,614.45,2,3,4,234,At Risk
b7b53a71a9f9b0cd9d4646976261afe2,238,1,41.62,1,3,1,131,Lost
b7b94ef92d6a86934e2a60a6b8fb8f3d,61,1,36.46,4,3,1,431,Loyal Customers
b7b9fc03a71452c9ca2b9aca57f9d350,237,1,203.57,1,3,4,134,Lost
b7bc50c967953585ae858cacf52fe818,160,1,83.34,2,3,2,232,At Risk
b7bec5d1581b731f6404c0cb57a70631,34,1,167.88,4,3,3,433,Champions
b7bf7024fbd5f37207415a82f73d70e6,130,1,72.67,3,3,2,332,Loyal Customers
b7c088b0630cf05b5f323708333c0d68,82,1,177.87,3,3,3,333,Loyal Customers
b7c0b338847e5077622796a14a4632a1,244,1,71.64,1,3,2,132,Lost
b7c13b2df92dc0d616315d518bbb97c7,44,1,45.3,4,3,1,431,Loyal Customers
b7c298836e032af92023696084c6350c,29,1,186.13,4,3,3,433,Champions
b7c3a1727e5c7be9e16f997786ac6f0a,163,1,120.59,2,3,3,233,At Risk
b7c4a65c2ef2735dffd17b8c44a9e685,105,1,64.03,3,3,2,332,Loyal Customers
b7c889215de76857c7967c1011125d2d,216,1,3974.04,1,3,4,134,Lost
b7c9fb8b2a9ac4811c342a2693f6849e,188,1,65.69,2,3,2,232,At Risk
b7cb32f9af2209cd24f528f67ca51f19,206,1,67.5,1,3,2,132,Lost
b7d2aeab34464ec6d06fb35c0752c93c,15,1,48.3,4,3,1,431,Loyal Customers
b7d357b5d22f91e4ee177ed8ae73e5d8,10,1,108.72,4,3,2,432,Loyal Customers
b7d4c9cf150b66854922a7a1d064f56d,76,1,34.94,3,3,1,331,Loyal Customers
b7d6d5ec3450353a4cd4d28480f5955f,211,1,132.95,1,3,3,133,Lost
b7d75a382d48af7918464a319d6b5587,130,1,46.72,3,3,1,331,Loyal Customers
b7d8c5723ff2af6c90cb7ff564e8d0cc,182,1,253.69,2,3,4,234,At Risk
b7d8cbd463b65664e02d93bba235b4aa,66,1,91.23,4,3,2,432,Loyal Customers
b7d9c5d7fe96cf3ef5172689d74482f9,183,1,132.05,2,3,3,233,At Risk
b7d9cfc07534e3fa839cd6c4bbb8f29a,116,1,220.03,3,3,4,334,Loyal Customers
b7dc6d5e912f8370fe0f15b92d81feae,93,1,183.74,3,3,3,333,Loyal Customers
b7dc9308cd65279de60ccc7f47ec1e16,116,1,52.83,3,3,1,331,Loyal Customers
b7dd7189f7d7dcd2556ad47bc91bd5d2,140,1,1077.76,2,3,4,234,At Risk
b7df53a300123d644d908e5972f24979,152,1,91.45,2,3,2,232,At Risk
b7e037f53626373faca0516277bff49e,183,1,109.41,2,3,2,232,At Risk
b7e072aeb3554b56de4934c9da05da1e,153,1,108.01,2,3,2,232,At Risk
b7e0c781ef183b4fdfc3d79fa4588c5f,144,1,67.13,2,3,2,232,At Risk
b7e148738c004d326ccc987bf4d78372,64,1,61.32,4,3,1,431,Loyal Customers
b7e1c2f6ff7a227420c6c2ea91d6ceac,204,1,96.22,1,3,2,132,Lost
b7e1cdbc345ccda77104fde38f626d5c,28,1,179.12,4,3,3,433,Champions
b7e4844cb302e128776dd81691cb626a,58,1,56.95,4,3,1,431,Loyal Customers
b7e4bc42b98ab6bef3e09b78c085267c,128,1,69.31,3,3,2,332,Loyal Customers
b7e54c39cd257eee0fbfea32e550d84b,187,1,92.29,2,3,2,232,At Risk
b7e5bee0c729f6d947ea3b7c6cd7ef0b,46,1,116.79,4,3,3,433,Champions
b7e657b12cba6b628653085d819ba8ed,119,1,104.97,3,3,2,332,Loyal Customers
b7e6aeaa41986f2a6652b734b62dc1e4,74,1,338.5,3,3,4,334,Loyal Customers
b7e6fe20dcf335975cfc4b09e4e9f1dc,110,1,111.17,3,3,2,332,Loyal Customers
b7e7735a10461352a5c12c730d78292c,36,1,47.53,4,3,1,431,Loyal Customers
b7e7f7b5b4f8ec4f9b31f8578b02c226,206,1,60.38,1,3,1,131,Lost
b7e921dc4c40998b54af80352b06d7d4,61,1,147.4,4,3,3,433,Champions
b7eb23bc02ca23e9cacf170ff45aa78c,209,1,104.36,1,3,2,132,Lost
b7ebbdfdbca5c7d51cef656d8e440da2,200,1,359.19,1,3,4,134,Lost
b7ebfcc821920caa5e81eb829adb8ec2,155,1,169.92,2,3,3,233,At Risk
b7edcefe737a2bc9a92eaf9feb81fb93,26,1,29.98,4,3,1,431,Loyal Customers
b7ee9b824b4a83b389379ac70585bf3b,52,1,847.34,4,3,4,434,Champions
b7ef6615929779df90c8404205b319e0,146,1,161.53,2,3,3,233,At Risk
b7efbfd326e16ce7203d8306af0d0dbd,112,1,98.09,3,3,2,332,Loyal Customers
b7efe309d1615673c7e5de5b6a7cac82,24,1,281.0,4,3,4,434,Champions
b7f0f8cd3edee9be516b3045dd0bab2e,114,1,95.93,3,3,2,332,Loyal Customers
b7f13d9d3479ce3f85f8aea0db3b7d4c,175,1,188.2,2,3,3,233,At Risk
b7f2420efe789b808ff326af97c7b8d1,26,1,157.2,4,3,3,433,Champions
b7f32ab5dccec6b4e6343bb8f3bc7a05,34,1,101.25,4,3,2,432,Loyal Customers
b7f33df2257f0341d8bdf7274e20ac95,121,1,614.77,3,3,4,334,Loyal Customers
b7f41c76036b7a3f1124ad8134998b94,20,1,997.58,4,3,4,434,Champions
b7f5174046bcdba1e99c45d5227ada9e,185,1,468.16,2,3,4,234,At Risk
b7f58105406451f1b16a368b61cf1ecb,112,1,73.27,3,3,2,332,Loyal Customers
b7f9b875753a063ace2e4ac9b0531a69,137,1,172.44,2,3,3,233,At Risk
b7fa366f14d8a66cc1b3a514c9200a0a,44,1,349.16,4,3,4,434,Champions
b7fadbed2cafaf71c41450cb2ebe7013,138,1,149.59,2,3,3,233,At Risk
b7fb21c852e26ad6058ee7e4f8cb2f0a,24,1,149.09,4,3,3,433,Champions
b7fb62f14c17de6c1cb77ed5330dc869,111,1,193.7,3,3,3,333,Loyal Customers
b7fbfcea57659b5d18c20c95db45e908,68,1,134.55,4,3,3,433,Champions
b7fcefc029ee36a5d424ce99e18647d9,166,1,146.78,2,3,3,233,At Risk
b7fd83bf8017a1700dda8bcc37199759,63,1,390.69,4,3,4,434,Champions
b8008878f51a35d102758a3927f6a074,194,1,83.93,1,3,2,132,Lost
b800b81c8b628fcc01ad98570e8b8715,209,1,190.53,1,3,3,133,Lost
b801e80468226e897d1f205bb1770401,235,1,49.34,1,3,1,131,Lost
b803912812d884a45f3ffddd591b97b4,26,1,47.53,4,3,1,431,Loyal Customers
b8049e11dc7ad49410a712171319be65,180,1,101.26,2,3,2,232,At Risk
b806d6199ed9ffc4e48974784d3fadb4,111,1,82.33,3,3,2,332,Loyal Customers
b8073748f703e1954f4c48abceba89ba,15,1,82.63,4,3,2,432,Loyal Customers
b809f3ddc7909525d24c851b9582cb47,238,1,157.22,1,3,3,133,Lost
b80aae7fc5eeb4752b559061d404bc2d,61,1,152.72,4,3,3,433,Champions
b80c4b6a7f2a243e998baea98beb0188,46,1,91.21,4,3,2,432,Loyal Customers
b80ecede4483f7ca92378b5b0903bb6e,237,1,205.76,1,3,4,134,Lost
b80feb27fb4955a21bca55fdb039af17,238,1,89.88,1,3,2,132,Lost
b810f602eb5c930e434940744adcb2ae,144,1,155.32,2,3,3,233,At Risk
b8111b1e2a3aee2ee77da5c7ff67b394,192,1,190.98,1,3,3,133,Lost
b811feab71fcd813b678a6d9b6562d90,211,1,146.46,1,3,3,133,Lost
b8122cc4df7b9f954befa38e17b1f103,83,1,1003.6800000000001,3,3,4,334,Loyal Customers
b8126473affde2fa5bd627695704995e,7,1,89.9,4,3,2,432,Loyal Customers
b812fe1010f04eacc4a420582ecf90e3,27,1,70.38,4,3,2,432,Loyal Customers
b81371f334909da18f8ff659478c6ddf,213,1,28.810000000000002,1,3,1,131,Lost
b8161d486fb5b343ce446bac70ee5496,187,1,391.96,2,3,4,234,At Risk
b816880c005e53a668a18deccad9d09c,57,1,30.8,4,3,1,431,Loyal Customers
b8179b105164a7662c6592a195eba0ce,81,1,153.61,3,3,3,333,Loyal Customers
b817bff4fb17d66f0e9f00c5a0a2553c,96,1,283.57,3,3,4,334,Loyal Customers
b818d38f99185a3587952b3e343bad10,142,1,73.27,2,3,2,232,At Risk
b81bc98e6a37230863c0cb4f71c0c9b4,136,1,27.38,2,3,1,231,Can't Lose Them
b81c3308f759ff484e5e5173442a882b,37,1,53.0,4,3,1,431,Loyal Customers
b81c7ffaa716801ef032807a715af762,189,1,161.86,1,3,3,133,Lost
b81dbbd9b626394ff08e4ef7d8b19555,117,1,131.24,3,3,3,333,Loyal Customers
b81eeae7fc5d4576c4cb71c94930ded1,31,1,91.21,4,3,2,432,Loyal Customers
b81f97938953164b250166b7d9dcd481,125,1,177.13,3,3,3,333,Loyal Customers
b822f0e0b97e90832b5bb6f3acaa018a,61,1,214.88,4,3,4,434,Champions
b822fa79e7e6fae9710a5cfa3655e639,84,1,769.72,3,3,4,334,Loyal Customers
b82342c1221c839ac1f7ba340ab90063,215,1,38.01,1,3,1,131,Lost
b823898132fae4b6627d8d3a9847ab23,25,1,63.92,4,3,2,432,Loyal Customers
b8238ce07cc469b6ce181da12100fd60,71,1,55.86,3,3,1,331,Loyal Customers
b82414c7fa7d450ef1dacdcc8ce7da04,113,1,72.43,3,3,2,332,Loyal Customers
b8245bf3278e6f2d8144c2b23a0b424c,106,1,37.38,3,3,1,331,Loyal Customers
b825c71fecd094d9809cf05cfa80eb37,14,1,147.59,4,3,3,433,Champions
b828fa53202efa901b22f532577fe859,152,1,29.22,2,3,1,231,Can't Lose Them
b829f33e3253c0c72d8079a19bc37a19,187,1,54.769999999999996,2,3,1,231,Can't Lose Them
b82b5150a2c602dc8ba92d1b18881857,29,1,250.16,4,3,4,434,Champions
b82b741535cb05a2dd990dc926db9a17,158,1,88.9,2,3,2,232,At Risk
b82d043258ad8061ab188b266ce6ed64,186,1,48.34,2,3,1,231,Can't Lose Them
b82ebeb157f7cbe3162e05f2bc3c7c23,68,1,117.48,4,3,3,433,Champions
b82f3c3423d8ffd289353c912be332f0,42,1,369.82,4,3,4,434,Champions
b82fcfbb09d3c02e8a173bb8b02e6504,47,1,163.78,4,3,3,433,Champions
b8314bd695a1b3373a6f434d3d7caac6,135,1,200.87,2,3,4,234,At Risk
b8326a40ee0667ece0fa82835b3fe286,71,1,32.37,3,3,1,331,Loyal Customers
b833a0f7fdd8acded6c8759924e62100,189,1,67.3,1,3,2,132,Lost
b834ebad1af8421ec606cd94cd8ecd84,140,1,73.06,2,3,2,232,At Risk
b8355c60d2d4ed37c4a50fbd96d629cf,153,1,173.97,2,3,3,233,At Risk
b835dce98400fd0669dc5756e8fabb42,51,1,155.98,4,3,3,433,Champions
b837fbe55a9289fedd7301de6731f643,116,1,56.31,3,3,1,331,Loyal Customers
b83aa8732c6dcaf653e111d52ebc91f1,242,1,60.0,1,3,1,131,Lost
b83c6d5f769b0e788a6bbd435c6036aa,73,1,20.29,3,3,1,331,Loyal Customers
b83d1e4c6e630ab8dd058360d47b4c17,49,1,114.91,4,3,3,433,Champions
b83ddd8a3dc792e59a8dc90d05f6840b,76,1,85.81,3,3,2,332,Loyal Customers
b84061fb9715b273145994becbe9b643,51,1,79.51,4,3,2,432,Loyal Customers
b842717959224c3d19977a60ecfe0567,91,1,87.83,3,3,2,332,Loyal Customers
b842dcd92f09219e896d81600248508b,181,1,88.48,2,3,2,232,At Risk
b8452808c822b4a6f488cecb53cf87dc,91,1,38.72,3,3,1,331,Loyal Customers
b8458ef1e6b3b16e7cf526b9669b98c4,87,1,400.03,3,3,4,334,Loyal Customers
b845e05f89bce49c4cbe5377b63e9e86,188,1,140.3,2,3,3,233,At Risk
b8462c3f21655612e6a542de03fc2017,194,1,246.37,1,3,4,134,Lost
b846ee801968b406638b72931ac80bb4,224,1,147.36,1,3,3,133,Lost
b847a09bbbeb93c30e6702537242b8e0,33,1,52.04,4,3,1,431,Loyal Customers
b848a0e45ab7cc370ead566c06c250a9,242,1,180.5,1,3,3,133,Lost
b8494b9943cd16f91008627a6ec8ac85,208,1,993.78,1,3,4,134,Lost
b84999d47cecf126835a23650ee4ecb8,15,1,598.15,4,3,4,434,Champions
b84b43d245abdbf44b1e28ba8615429c,171,1,534.76,2,3,4,234,At Risk
b84bb32b376bde3be1fcf5a1fec98b60,151,1,49.16,2,3,1,231,Can't Lose Them
b84cb4040b31f3a096842f90baa6523c,172,1,226.31,2,3,4,234,At Risk
b84d3d35ec76f19c7eeadc496e823390,212,1,145.14,1,3,3,133,Lost
b84ea048b9f3abfe7253fbe3f96c1933,228,1,47.0,1,3,1,131,Lost
b84ee32cfcdb1695b4638a90864e9f96,174,1,93.41,2,3,2,232,At Risk
b850b2a28dff10b6a053e1575ffcd39d,67,1,58.09,4,3,1,431,Loyal Customers
b8540cabbd1fea8b8b13db303a512cbb,107,1,89.79,3,3,2,332,Loyal Customers
b854502abd65c2e5671d647a47e53ce7,172,1,1048.57,2,3,4,234,At Risk
b8547f5a50aacb21a829f9096960afb3,109,1,120.22,3,3,3,333,Loyal Customers
b855beb4e42f78851fdfe5670f7e29ba,189,1,52.0,1,3,1,131,Lost
b8573f83c3ba6abfabadfe32bf332f99,170,1,124.85,2,3,3,233,At Risk
b85a55907f00013ed7b953a50de74e12,245,1,344.2,1,3,4,134,Lost
b85b78bc546abddd2832979f1c2efbd2,115,1,509.32,3,3,4,334,Loyal Customers
b85cfeeb9135227e8ba9a25eaf173872,141,1,123.18,2,3,3,233,At Risk
b85e4515c4b887303ecaabaf209afe88,32,1,176.16,4,3,3,433,Champions
b85e5fff3dc72b68afe4d7791b495a62,110,1,109.5,3,3,2,332,Loyal Customers
b8653dbffee7a7db60cba45398fd94ed,81,1,314.66,3,3,4,334,Loyal Customers
b866be3f3db9c467d60fa850efdfeecd,128,1,168.58,3,3,3,333,Loyal Customers
b867c3da44a39181b0c4a1ef9c644673,136,1,112.25,2,3,3,233,At Risk
b8694b002470eab0f605638f4427d499,38,1,43.41,4,3,1,431,Loyal Customers
b86bee10ecc2e0932842fd9bdb23a469,161,1,63.66,2,3,2,232,At Risk
b86bfce0c7648e0d53fb1fef4929421c,76,1,1147.55,3,3,4,334,Loyal Customers
b86c39462bcdf90c5fddcd51b36e751e,242,1,77.89,1,3,2,132,Lost
b86c70a0b240c0af80126a3ae79db4f8,51,1,45.89,4,3,1,431,Loyal Customers
b86d1b04dd3e814da042931b64c86c83,203,1,116.36,1,3,3,133,Lost
b86db8a0e327bc29efcf285830f21dfd,73,1,74.48,3,3,2,332,Loyal Customers
b86fa13640bbe026753973deebf377c8,152,1,270.88,2,3,4,234,At Risk
b87216a1a52934fb1f8b32cea9e43dff,40,1,110.77,4,3,2,432,Loyal Customers
b8733025113e28454fd06c6e97ce9748,186,1,105.06,2,3,2,232,At Risk
b8736223535f5503a888a81a00e5a7c3,115,1,147.57,3,3,3,333,Loyal Customers
b874cb4de837705286fefdf01c56fd23,18,1,96.89,4,3,2,432,Loyal Customers
b875c88c5bd948b4cbb747e90e9c412f,119,1,566.19,3,3,4,334,Loyal Customers
b87639f5efd3e2316dca5dec5e2f88f4,223,1,380.68,1,3,4,134,Lost
b8763c70d81dffeb46554db574d286a4,39,1,68.44,4,3,2,432,Loyal Customers
b877f2518fc1d9824b0da20c2e4b60a5,103,1,313.12,3,3,4,334,Loyal Customers
b8784b9b324a424247aa76e81211c4ff,164,1,386.44,2,3,4,234,At Risk
b8786a985af1e13f3b6f68abef5f5c2c,225,1,757.48,1,3,4,134,Lost
b879348d650661f4d92cd4f204985945,27,1,352.62,4,3,4,434,Champions
b879553601cb7dac2d61b62271ad664d,177,1,242.59,2,3,4,234,At Risk
b879ae1c5f704d2571496b0f0fb8c47c,136,1,68.32,2,3,2,232,At Risk
b87ab7515bb1025b80d8f9bc5c860f83,148,1,449.8,2,3,4,234,At Risk
b87bbd15537c8fdb8f0f37f8f76cbd6b,184,1,99.14,2,3,2,232,At Risk
b87e0079d0d0c17a5ce63aadb9eae6d9,18,1,2699.94,4,3,4,434,Champions
b87e13936750898a0ae99e6436f4e07c,74,1,50.35,3,3,1,331,Loyal Customers
b87e54f76b85d9446c9c3c2cba4cf261,120,1,152.38,3,3,3,333,Loyal Customers
b87f977ff3eb88e15e3203b417f51332,33,1,142.65,4,3,3,433,Champions
b88110cc956e2c4f3ed611c4a64b297f,145,1,25.87,2,3,1,231,Can't Lose Them
b881f59b31df61f2728d3d9b42e93edc,31,1,283.65,4,3,4,434,Champions
b88234e097f4a1587861e51d3288f500,216,1,51.84,1,3,1,131,Lost
b8829548983e5e22ebd65f1912aae3be,119,1,66.96,3,3,2,332,Loyal Customers
b883a588df89f847c6c7a84e2a7d185f,63,1,181.66,4,3,3,433,Champions
b88494557063ca06b09ac6feee81eac4,212,1,147.16,1,3,3,133,Lost
b884d405e354ad1e5213f72883e4e6ee,63,1,132.49,4,3,3,433,Champions
b88501b556eb6ca99d56add0a47ed16b,157,1,21.38,2,3,1,231,Can't Lose Them
b885371ff1e5310cbc46d0f3d1fbbc60,151,1,50.23,2,3,1,231,Can't Lose Them
b885ad8fbf6695694d6a5724d4681cac,112,1,118.66,3,3,3,333,Loyal Customers
b885ff39577dedbe1fcf4682be87619e,105,1,378.0,3,3,4,334,Loyal Customers
b8865036ecec86d428dd84f85041adb2,182,1,294.07,2,3,4,234,At Risk
b8872139767b713da5f6029f8b749ee4,34,1,118.9,4,3,3,433,Champions
b8880df4f114b1cb0c5b1b9c523f3db6,48,1,273.88,4,3,4,434,Champions
b88899ad705e9d9e1874c2f507e17477,179,1,44.23,2,3,1,231,Can't Lose Them
b88a511344b8b49a02bca030ace61ef6,23,1,660.4,4,3,4,434,Champions
b88ae0903637e97b847d4dbf387ded51,164,1,305.19,2,3,4,234,At Risk
b88afe0826aaebcba526212089e2244e,140,1,483.29999999999995,2,3,4,234,At Risk
b88b5ea9a02583be2411361e12d7ba9d,59,1,108.77,4,3,2,432,Loyal Customers
b88c9099324e9a5f4c9fc6339207ac5f,203,1,185.92,1,3,3,133,Lost
b88d262675f908d6b0a3958c6a091e74,98,1,183.85,3,3,3,333,Loyal Customers
b88ecfa0e624d3175e5ddd104af149d0,18,1,59.18,4,3,1,431,Loyal Customers
b891f5d42cbbd6d0d2e82eda1b48658c,30,1,33.83,4,3,1,431,Loyal Customers
b893a27f67713b0aeced6c2ec3f91250,93,1,105.54,3,3,2,332,Loyal Customers
b8943e6abab6d4cca847bbc623b441ba,201,1,134.59,1,3,3,133,Lost
b895d8a9142551ff5d7caad5e3d379b4,60,1,246.04,4,3,4,434,Champions
b89a58934cf731c598d3a824962e5bc6,239,1,1001.92,1,3,4,134,Lost
b89b378dc7f617c4024bd5479571e099,198,1,75.07,1,3,2,132,Lost
b89ea39218763f0521b7bbae37e90aa8,201,1,65.62,1,3,2,132,Lost
b89fd25a1db85d8bef4ef37b2bcf696f,170,1,47.23,2,3,1,231,Can't Lose Them
b8a0349921c6b15a956ad9d7a9905cf5,237,1,86.02,1,3,2,132,Lost
b8a0bddc4a62992acbf7ba801e980c98,57,1,543.75,4,3,4,434,Champions
b8a4fa624ac0e22818ed1dcaf5fcbf47,186,1,75.16,2,3,2,232,At Risk
b8a5c16528757594028cc97c84dae4c8,105,1,61.98,3,3,1,331,Loyal Customers
b8aab5319687af47f93bba374f5e2f36,151,1,69.93,2,3,2,232,At Risk
b8aac82a5c0548d9dd203a339f469069,118,1,69.9,3,3,2,332,Loyal Customers
b8ab289333434ebd7a41ecbf7bde77a8,119,1,192.61,3,3,3,333,Loyal Customers
b8ad1ed281e02af43e7f97946a97e87d,119,1,239.41,3,3,4,334,Loyal Customers
b8ad74fa0f4c5b9fad84af6809c95105,240,1,235.04,1,3,4,134,Lost
b8ae52eba45117ca56310b303a029ffb,183,1,166.47,2,3,3,233,At Risk
b8b00f5eaed92d8702f649dafb7dfd97,181,1,17.1,2,3,1,231,Can't Lose Them
b8b10ecc0664c406ae20e83dcceb0d80,19,1,265.96,4,3,4,434,Champions
b8b4236f2c8dfe56a8a4b13eb8fcdb4c,207,1,84.23,1,3,2,132,Lost
b8b4f0721839f23a4808858f3348d881,143,1,211.24,2,3,4,234,At Risk
b8b6fb1459833a7facf8556729f93edb,47,1,107.85,4,3,2,432,Loyal Customers
b8b71bb850d115b6147cb431453059cd,103,1,67.23,3,3,2,332,Loyal Customers
b8bcbc6a8e07056ec28ac9c53b0c1ee1,154,1,25.78,2,3,1,231,Can't Lose Them
b8bf2f05b300b8e4dd66c7e74db08896,80,1,126.19,3,3,3,333,Loyal Customers
b8c060a4856dc6ff0c09194202aeca51,78,1,146.35000000000002,3,3,3,333,Loyal Customers
b8c0c423f9e237f36d6def6bbf7c3e33,18,1,45.03,4,3,1,431,Loyal Customers
b8c0c50fd3d124008de3fe32b85e995c,167,1,51.22,2,3,1,231,Can't Lose Them
b8c19e70d00f6927388e4f31c923d785,5,1,178.25,4,3,3,433,Champions
b8c2d8bc208411b41172e9bb30aaf510,25,1,64.4,4,3,2,432,Loyal Customers
b8c4d65bf3206ebf8fe12688f304b54c,115,1,209.11,3,3,4,334,Loyal Customers
b8c5e65ce798bc0c841638ea0960093b,201,1,80.51,1,3,2,132,Lost
b8c6fffae992ef03298390ba7bbac0c9,125,1,120.59,3,3,3,333,Loyal Customers
b8c900c65077ca9accd2e1132f863220,27,1,164.63,4,3,3,433,Champions
b8cc34ec09315baecc09dd7e6a3bfdae,132,1,191.38,2,3,3,233,At Risk
b8cee83a4e14667112aedc111654577d,114,1,59.06,3,3,1,331,Loyal Customers
b8cf1fd043cb02e585aa685b0563f2ea,120,1,292.39,3,3,4,334,Loyal Customers
b8cf26d2f27185937b72500471712c97,189,1,51.11,1,3,1,131,Lost
b8d19ef5e8272057dd55666e41a006ac,139,1,77.73,2,3,2,232,At Risk
b8d3f17b299499a09bb5ee4151d15880,138,1,28.88,2,3,1,231,Can't Lose Them
b8d502fcf796db3207e6a2bdae2f6cb1,232,1,76.21,1,3,2,132,Lost
b8d53017d2a30c3aa5f58a03fd6769bb,127,1,118.43,3,3,3,333,Loyal Customers
b8d917327aaede6d6aae20322a726767,237,1,153.9,1,3,3,133,Lost
b8db3ed2d28a258de61b1db21e042868,196,1,38.09,1,3,1,131,Lost
b8db736a2750311bce7d053e6d7263c3,48,1,52.51,4,3,1,431,Loyal Customers
b8de067c596b5958e00ede990b3af252,144,1,43.22,2,3,1,231,Can't Lose Them
b8df33fe835f1614dff9140bba7ec8fe,154,1,140.24,2,3,3,233,At Risk
b8dfb418e6cad762b91febf827d4b2e5,112,1,359.36,3,3,4,334,Loyal Customers
b8e0b0edff2de6181d492311d927769e,224,1,89.88,1,3,2,132,Lost
b8e0eaf8dc01916ba959fcd6f786791e,34,1,390.77,4,3,4,434,Champions
b8e111b6572fac79a6b4e9dd9534433a,207,1,57.55,1,3,1,131,Lost
b8e1d732cc707b8359e633ed95a8e55e,212,1,197.7,1,3,4,134,Lost
b8e1ec335320a93eb146923a356813a0,102,1,47.04,3,3,1,331,Loyal Customers
b8e3175fd78ba4c60826fbc7016dfbb5,32,1,153.96,4,3,3,433,Champions
b8e495ee58dee95b53dc612ed49bb0c3,188,1,187.87,2,3,3,233,At Risk
b8e4ac09d4bd2a74ff84aca7d2ffd511,41,1,308.79,4,3,4,434,Champions
b8e531fc27d1abbe69022fc27589b3a1,27,1,196.48,4,3,4,434,Champions
b8e88388e911fd44511030aadba00add,205,1,62.01,1,3,1,131,Lost
b8e931a93e49519678f09993656fce3d,130,1,181.52,3,3,3,333,Loyal Customers
b8ea8d6e274eb09417e6dbe8dd24d55a,138,1,111.72,2,3,3,233,At Risk
b8eba1e020001de17365343570154fbd,145,1,458.36,2,3,4,234,At Risk
b8ec2a4b422f110c3511b9408ffaee3e,202,1,267.89,1,3,4,134,Lost
b8ec9a7ec8c749032875121b1eb2270f,140,1,94.39,2,3,2,232,At Risk
b8f1f244b44ebc462cf313c6de3b98e0,118,1,117.96,3,3,3,333,Loyal Customers
b8f2034a26d0832f43daa3a588a9131e,47,1,115.79,4,3,3,433,Champions
b8f2418875e2a7defe72582767d67bbd,53,1,180.62,4,3,3,433,Champions
b8f2c8f6b0844b257350dc9aa1e823bd,225,1,71.14,1,3,2,132,Lost
b8f3c05805a908d846c178e4f3f0e875,196,1,124.62,1,3,3,133,Lost
b8f48f9883fa05a9e6fa06367fce7e87,207,1,175.57,1,3,3,133,Lost
b8f49557ca89e75525b81b8973f1d595,197,1,157.55,1,3,3,133,Lost
b8f57f8482efe78015df7a57fee1958e,31,1,125.55,4,3,3,433,Champions
b8f6bcb3f73c07a92dc1a5c28184e073,125,1,115.15,3,3,3,333,Loyal Customers
b8f700d1d4aa1a148845ccaa48e04638,168,1,167.88,2,3,3,233,At Risk
b8f84f80042abaa756f3e62df71d492a,18,1,123.75,4,3,3,433,Champions
b8f8657742c599ec5864f8790e0381fa,238,1,144.56,1,3,3,133,Lost
b8f9780d616aaacbbeebe26992a38ab6,110,1,37.38,3,3,1,331,Loyal Customers
b8f9f31975e15da84f4e5242ff8a9fbf,120,1,58.22,3,3,1,331,Loyal Customers
b8fa0384b93837cca8bfb537c3c32a64,184,1,121.09,2,3,3,233,At Risk
b8fa8e6d8f3fab19a56eff647e21eb37,208,1,136.5,1,3,3,133,Lost
b8fbaa3e26e3e604818d090861f162b7,36,1,552.87,4,3,4,434,Champions
b8fc0f17153fc77c169c3d1fa75ed7bc,221,1,95.21,1,3,2,132,Lost
b8fc2edd015cea8b8cd1f308c30541fd,36,1,267.05,4,3,4,434,Champions
b8fc812e855c57f9756b7ec1df9238a1,21,1,134.51,4,3,3,433,Champions
b8fca18186053a557dba3904f6015856,17,1,232.11,4,3,4,434,Champions
b8fcd6f3835b9a032151431616d904b8,82,1,47.53,3,3,1,331,Loyal Customers
b8fd1545c8442745cb56df1c665e5860,176,1,43.46,2,3,1,231,Can't Lose Them
b90047981db522a582f427338df7709f,79,1,30.7,3,3,1,331,Loyal Customers
b900f2bd9386de222c68a931a68c2ade,28,1,227.0,4,3,4,434,Champions
b9025d9e21715cc1eac81b2e40ee94d9,154,1,1221.39,2,3,4,234,At Risk
b902824d87ab9a5958c6a4462518dcf6,219,1,56.78,1,3,1,131,Lost
b9038bec8a0b992f070fde7610f94a66,40,1,495.0,4,3,4,434,Champions
b90476f60c15ab27c1b5d23728fed65f,172,1,1293.26,2,3,4,234,At Risk
b9051f8570a716f98777d8b82d883a28,212,1,106.39,1,3,2,132,Lost
b905240579340303440e92a1b8b93d16,220,1,822.04,1,3,4,134,Lost
b9085af804080645661dee18717cbee1,151,1,76.27,2,3,2,232,At Risk
b90967a09edc5a1bbb7eff576bb6955b,74,1,42.51,3,3,1,331,Loyal Customers
b90b0b7a2e5f7b78057247cd0db0ed51,13,1,69.44,4,3,2,432,Loyal Customers
b90b857a277b080d8078332b3636ab58,16,1,224.44,4,3,4,434,Champions
b90bea4e34cc5dcd221deeaa6f645aac,63,1,227.34,4,3,4,434,Champions
b90eabb7b2444e27e85d007ebd63c8a6,192,1,67.3,1,3,2,132,Lost
b90fcfb897661ef402b2c3e359d9c395,173,1,90.59,2,3,2,232,At Risk
b91007c2341381d46400986511527c1f,99,1,89.17,3,3,2,332,Loyal Customers
b91129706b580d867531feec323a1fda,132,1,31.98,2,3,1,231,Can't Lose Them
b913254d0a363ec86cc513abbefd6ee8,50,1,155.86,4,3,3,433,Champions
